galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",y,Index
1001000,NGC 4163 (NGC 4167),0.967542565,79.20489224,64222.04438,1.143302042,15.00800874,10.37159387,0.956633021,0.729915421,103.1423101,0.049019316,2119
1001000,NGC 4214 (UGC 7278),0.993596775,74.37196803,20606.32343,0.711182077,16.10787577,12.92258988,0.927074641,0.829048702,145.7372785,0.043606947,2114
1001000,NGC 5102,0.844850144,88.43537069,45563.80155,1.104573246,19.64181693,15.4952028,1.078410467,1.000917345,23.13790243,0.163162423,2141
1001000,NGC 5206,0.623444878,54.38324253,28117.83048,0.645178728,13.45217118,10.11578321,0.542367491,0.781747432,233.5589427,0.045248924,2136
1001000,NGC 5237,1.029857356,86.82358602,64175.13403,1.204213768,19.38364071,15.20710058,1.042827086,1.069390858,52.75222459,0.125901821,2027
1001000,NGC 55,1.053533772,88.91390441,60393.31148,1.1448391,15.00977306,9.700951214,0.83091649,0.785013463,131.0497877,0.093237933,2019
1001000,Pegasus Dwarf Irregular (DDO 216),1.065898597,82.87311201,38118.1338,0.941467053,11.98227308,11.32384831,0.864062928,0.773869336,107.8099887,0.056418277,2120
1001000,Pegasus Dwarf Sph (And VI),1.076605403,85.78798295,31005.23177,1.018730236,18.17644783,15.50832976,0.917520424,0.954905163,65.23493588,0.13930137,2091
1001000,Pegasus III,0.678304342,64.68518149,35721.76312,0.918547769,12.47488536,6.495289785,0.720628927,0.570678801,181.814686,0.038851766,1985
1001000,Perseus I (Andromeda XXXIII),0.94599401,85.33175749,102925.5776,1.137314918,19.02991758,8.861041592,0.872017436,0.829463814,97.5782334,0.051915922,2077
1001000,Phoenix Dwarf Galaxy (P 6830),1.025042906,87.78538376,58213.72144,1.12466352,16.45162525,13.46630824,1.046163601,1.028529125,64.11924051,0.188334103,2014
1001000,Phoenix II,0.915324043,76.01396227,27230.51301,0.711207908,14.53496063,8.879804178,0.773428446,0.649051775,123.2266487,0.059569505,2021
1001000,Pictor II,1.012334743,87.26548929,62746.09056,1.067884432,22.53280583,11.3395373,1.09657552,1.111977436,73.88860818,0.189846666,2068
1001000,Pisces Dwarf,0.969290722,84.26450439,30799.92785,0.864868341,12.47388055,11.51397922,0.862366883,0.682451519,112.0492646,0.06339275,2146
1001000,Pisces I,0.717374617,72.12611522,9157.017296,0.592720659,11.67256428,7.390616918,0.653947423,0.461735635,210.2186345,0.04748384,2034
1001000,Pisces II,1.012012858,79.08146073,16160.60052,0.876360309,16.55429464,9.745557255,0.968683491,0.806975318,150.2849695,0.055243091,2067
1001000,Pisces III (Andromeda XIII),0.949277887,72.9776051,30322.59567,0.911576553,13.37627876,9.672700954,0.951713464,0.764579635,123.7871042,0.053763309,2051
1001000,Pisces IV (Andromeda XIV),0.900569019,78.97854388,18707.32764,0.692122477,17.56457129,12.96177953,0.835950897,0.889955199,164.7184321,0.066675375,2064
1001000,Pisces V (Andromeda XVI),0.705876777,65.09894705,18620.52811,0.586240336,10.86235044,4.874761929,0.424493349,0.496657537,210.3103204,0.042889281,2009
1001000,Reticulum II,0.821716354,74.53920817,25662.40482,0.923961723,13.6306561,14.69861326,0.72483699,0.935779428,149.0718098,0.109759706,2112
1001000,Reticulum III,0.552010223,62.40966516,3337.889011,0.632475565,7.871118529,5.603242606,0.463470809,0.328716938,217.9003869,0.042948474,2050
1001000,Sagittarius Dwarf Irregular Galaxy (SagDIG),0.955723672,89.60368749,29910.73157,1.039434082,14.68312859,9.45183412,0.900915135,0.727972346,127.5324975,0.065031071,1998
1001000,Sagittarius Dwarf Sphr SagDEG,0.973161433,82.4032543,39515.84017,0.877311444,18.04908426,12.19101364,0.981449196,1.046921499,95.74998817,0.073890453,2133
1001000,Sagittarius II,0.872675823,84.47952302,28259.55538,0.832303287,17.47216481,12.30696678,0.755291424,0.851885859,115.0041983,0.087509753,2097
1001000,Sculptor Dwarf (E351-G30),1.120616104,87.5933075,45593.94838,0.978078694,19.47641238,13.78877887,1.142983228,0.997512249,35.96427275,0.16762421,2065
1001000,Segue 1,0.632003332,61.25717377,22647.45363,0.77766966,9.433526318,6.927326079,0.644416491,0.478374183,218.3611894,0.042764692,2123
1001000,Segue 2,1.004424498,84.77620344,55810.43392,1.182334887,16.5993915,13.28244572,0.956049894,0.97782681,67.26451769,0.0709987,1993
1001000,"Sextans A (92205, DDO 75)",1.02009557,88.24941078,33288.26285,0.809939153,,,,,,0.105830519,2072
1001000,Sextans B (UGC 5373),0.754852815,68.44004603,17706.37775,0.587621626,10.90607149,5.531948081,0.572766724,0.535158385,233.0827577,0.063235552,2008
1001000,Sextans Dwarf Sph,0.626431058,59.41484667,20752.7108,0.585881546,10.17344706,7.375178341,0.626018107,0.624262053,206.840261,0.044704423,2129
1001000,"Small Magellanic Cloud (SMC, NGC 292)",0.951340601,81.69046858,36195.66008,0.928600702,19.56287692,6.62195353,0.82854976,0.760885033,128.5679075,0.058726679,2062
1001000,Triangulum Galaxy (M33),0.908614379,78.04130398,33518.96658,0.990445034,19.00184933,7.234012519,0.910358639,0.759211294,96.52482501,0.04739545,2085
1001000,Triangulum II,1.07958218,86.09700181,62779.00959,1.069918779,18.9777984,13.82809547,0.96718294,0.986066677,80.35982237,0.195440048,2139
1001000,Tucana Dwarf,1.070590826,86.92171658,95097.6909,1.151600851,16.20662887,15.54344657,1.118220073,0.967128724,73.2571579,0.174182499,2108
1001000,Tucana II,1.005845818,84.77738532,27707.49346,0.836837723,14.94015952,10.95208548,0.912605932,0.893539203,143.1185734,0.071448015,2004
1001000,Tucana III,0.915373053,80.39426034,29395.51824,0.962105594,13.22745454,9.434992705,0.851062672,0.772363016,122.3220617,0.061290172,2020
1001000,Tucana IV,0.748728679,63.58221612,19100.13996,0.602154381,10.61794836,7.354822463,0.618110846,0.414569997,217.8403795,0.044006318,2044
1001000,UGC 4483,0.672563466,58.76794489,24312.94636,0.634047951,12.97101434,8.352933937,0.572729118,0.555728712,235.1413813,0.045757091,1994
1001000,UGC 4879 (VV124)[61],0.93419648,82.28130988,13127.43552,0.721862605,17.52312509,13.208197,0.829627059,0.853219269,160.4803055,0.069124491,2035
1001000,UGC 7577 (DDO 125),0.788721381,70.78430367,24099.57474,0.855084496,16.67535014,13.61852224,0.957301985,0.897661392,83.38911279,0.086674729,2060
1001000,UGC 8508 (I Zw 060),1.038582461,87.69684297,40021.026,1.060664036,20.9162119,9.356154718,0.963242665,0.934025645,67.73032405,0.137330074,2031
1001000,UGC 8651 (DDO 181),0.638469931,68.68581544,,,,,,,,0.042734146,2131
1001000,UGC 8833,0.760199671,64.38853004,17050.46609,0.724749125,13.29970781,7.479549313,0.736773513,0.630896184,150.377453,0.047256768,2016
1001000,UGC 9128 (DDO 187),1.033671634,86.16629745,26199.36462,0.823710664,16.26801619,10.93708811,0.929419964,0.802516235,106.3859489,0.059925205,2040
1001000,UGC 9240 (DDO 190),0.690554253,55.64333721,26958.39393,0.46177834,10.24772708,6.278368873,0.491343192,0.518977207,217.8128286,0.042754454,2079
1001000,UGCA 105,0.963811244,77.26005728,35678.84781,0.824287991,16.75679571,11.4755258,0.863705672,0.826181634,100.2286641,0.049360132,2109
1001000,UGCA 133 (DDO 44),0.684461537,59.74366641,31923.05532,0.600793662,9.836207129,6.733579656,0.495298335,0.507860632,193.2783396,0.04628893,2056
1001000,UGCA 15 (DDO 6),0.879862043,70.39300826,15176.23656,0.783556497,12.82343422,,,,,0.047516985,2106
1001000,UGCA 276 (DDO 113),0.908171364,78.15826664,36341.21991,0.788705975,16.89906731,11.83827969,0.926964373,0.72607816,152.9823808,0.044044342,2086
1001000,UGCA 292,0.904541289,81.80415245,25685.59172,0.871276244,14.18035309,,,,,0.056945833,2055
1001000,UGCA 438 (ESO 407-018),0.905900883,82.17622613,22528.68264,0.863347154,13.46766007,,,,,0.068154208,2052
1001000,UGCA 86,0.848866842,71.26783705,23603.30232,0.635498728,12.41096676,7.754055895,0.668787596,0.641736814,191.521565,0.045452825,2126
1001000,UGCA 92,0.650115288,66.51697147,35577.97654,0.80106035,15.94325078,11.89309702,0.673713374,0.868371019,170.8010171,0.047628169,2094
1001000,Ursa Major I Dwarf (UMa I dSph),0.951005569,86.29925679,20328.59691,0.729970864,15.8118942,9.440132222,0.842688635,0.68955916,135.4894854,0.058616618,2058
1001000,Ursa Major II Dwarf,1.194532561,92.55198426,48260.61797,1.162912753,23.0780178,14.20258449,1.051129846,1.093519538,42.77721573,0.193258849,2032
1001000,Ursa Minor Dwarf,1.058625131,88.39666253,106737.029,1.156517032,17.58081923,11.46345844,0.8822445,0.705962718,75.20597583,0.052489956,2059
1001000,Virgo I,0.606961411,60.18920837,12793.02034,0.615797585,10.14674445,5.446973915,0.476674105,0.60451848,230.9472111,0.043221212,2102
1001000,Willman 1,1.011163242,81.1291643,59703.04719,1.230143724,15.08421952,11.38520596,0.976268837,0.919640781,97.27831491,0.057340451,2066
1001000,"Wolf-Lundmark-Melotte (WLM, DDO 221)",0.563886451,55.46874561,9186.085615,0.601817905,9.485735609,5.276078127,0.493454298,0.295607149,260.0130177,0.0423523,1986
1002001,Andromeda Galaxy (M31),0.864950094,73.42649985,22768.21769,0.656758246,14.85787158,10.21084392,0.710279167,0.694115564,161.2481375,0.042216155,2198
1002001,Andromeda I,0.761400724,69.80000488,20005.25839,0.638629917,9.400173876,6.123652043,0.706232478,0.620692769,183.9433472,0.048672273,2228
1002001,Andromeda II,1.176220188,87.49954536,42733.25844,1.120020269,17.53913863,11.58783854,1.074474862,0.964153295,67.75827689,0.184829855,2340
1002001,Andromeda III,0.918798643,81.39195942,40974.28797,1.049666919,18.79632172,13.69017603,0.98139295,0.951310909,82.15602307,0.119840034,2256
1002001,Andromeda IX,1.059540262,88.29377456,55112.99171,1.127077203,18.13249304,12.53950112,0.943864652,0.852592826,79.30926152,0.165865971,2314
1002001,Andromeda V,1.203307122,88.94933888,52298.9892,1.02685924,17.48776849,14.12435945,0.948293686,0.969424565,91.24546937,0.226058076,2308
1002001,Andromeda VIII,0.558872355,59.65836521,15916.69045,0.727937047,14.74419087,7.559251008,0.612125174,0.51859429,183.1198595,0.043173228,2337
1002001,Andromeda X,0.801610092,68.02976052,11970.65813,0.406227787,10.33285354,6.797631317,0.63815408,0.567478593,207.7927177,0.047112385,2241
1002001,Andromeda XI,0.676868077,71.51528087,11124.73326,0.541704447,12.19108947,5.704019343,0.603665216,0.485795,212.1748634,0.043838817,2288
1002001,Andromeda XII,0.997073723,82.79185057,27923.56923,0.845948867,13.36652288,5.727078929,0.7762483,0.748522354,116.7012892,0.061613241,2339
1002001,Andromeda XIX[60],1.110788774,93.67509329,40803.3829,0.948091229,18.47269338,10.21789823,0.899608532,0.877220241,81.31579331,0.155499014,2208
1002001,Andromeda XV,1.083641117,89.0600959,41287.03257,0.947974253,19.49441114,17.05073406,0.985263723,1.037219744,55.79543635,0.147544998,2263
1002001,Andromeda XVII,0.610733389,56.93699342,17342.17366,0.52261186,10.18489703,,,,,0.060455991,2177
1002001,Andromeda XVIII[60],0.824026801,76.00610435,18780.09925,0.696234427,13.69368578,8.257961032,0.701106397,0.623591865,167.9757611,0.042157108,2318
1002001,Andromeda XX,0.974921038,78.8004604,17131.42948,0.807588109,14.32656986,8.736219892,0.7464091,0.5738078,153.9491951,0.051103074,2187
1002001,Andromeda XXIII,0.857648361,77.87457028,19157.04345,0.783807716,11.23812811,13.05848375,0.839213706,0.662455426,139.4053404,0.063135368,2195
1002001,Andromeda XXII[57],0.975200568,82.61900196,24894.94521,0.923920857,16.69830091,10.98004167,0.751186853,0.751092507,140.4864232,0.073495167,2322
1002001,Andromeda XXIV,0.5474823,55.28967254,29437.12507,0.510005729,12.00970812,7.218838442,0.426307209,0.640964659,217.927689,0.04450723,2204
1002001,Andromeda XXIX,0.628085743,63.44597191,21711.95146,0.560783318,14.3215252,6.200599077,0.592601941,0.613831536,197.6315953,0.044359439,2192
1002001,Andromeda XXI[57],1.005819613,79.02885837,29485.03215,0.830092297,20.39638496,14.42124624,0.964561605,1.0193568,104.2010312,0.093590088,2311
1002001,Andromeda XXV,0.925825811,77.68494528,25285.08434,0.674733462,15.49495904,11.43988457,0.854338346,0.78376391,155.078777,0.055500855,2335
1002001,Andromeda XXVI,0.780632922,75.75989014,25044.58462,0.765188721,10.98020451,8.950084118,0.623727978,0.597283317,145.3468707,0.051308866,2194
1002001,Andromeda XXVIII,0.97322987,82.5309422,29504.2001,0.839386572,19.68263287,13.94214208,0.956131836,1.01276214,100.3922946,0.092458463,2161
1002001,Antlia 2,0.995999011,86.35500734,31494.5987,0.929057004,16.13965586,10.80881892,0.907221194,0.861292508,95.88976314,0.107448956,2301
1002001,Antlia B,0.624014798,56.39724062,17649.87156,0.458598647,7.857840896,5.196526961,0.50753432,0.471399807,247.1966543,0.041403938,2166
1002001,Antlia Dwarf,0.778256961,70.40198083,19511.63787,0.793570195,14.18502001,10.94421149,0.743813135,0.707487778,174.1330772,0.058125743,2183
1002001,Aquarius Dwarf Galaxy (DDO 210),0.766958996,72.12370052,22694.63903,0.731200547,7.843323523,5.713767733,0.618318871,0.440192883,211.4558108,0.043964927,2254
1002001,Aquarius II,0.66026611,63.22485556,20757.049,0.724084163,11.43942977,10.06797343,0.634291553,0.563968189,182.1278778,0.046040654,2313
1002001,Barnard's Galaxy (NGC 6822),0.60211994,63.49870144,20941.28102,1.028363572,14.57168554,9.989186484,0.775462698,0.762045745,139.5487921,0.048542291,2338
1002001,Boötes I,0.621666322,60.9046106,28105.71768,0.861304089,14.56766983,11.08407827,0.685196405,0.815040295,177.3430868,0.045921428,2225
1002001,Boötes II,1.007886412,83.7777345,35657.75654,0.907973263,16.13412631,12.64247135,0.896839869,0.889301692,95.88398966,0.100518183,2315
1002001,Boötes III,0.901502786,73.60087844,23254.25765,0.761493011,13.70494617,9.333548431,0.814595941,0.651130811,108.0078924,0.058454336,2285
1002001,Boötes IV,0.867508887,79.79070603,18362.01195,0.854719811,15.65385076,7.789253489,0.790014034,0.717767763,157.5124301,0.056257996,2215
1002001,Camelopardalis B,0.929974768,82.00532233,31905.49976,0.905414308,14.35340792,7.679274948,0.907349759,0.709005812,147.8538176,0.057925812,2307
1002001,Canes Venatici I Dwarf,0.879648466,89.54036781,31281.18168,0.956813456,19.59164593,13.14577778,1.062535386,0.989152036,73.1140127,0.109274226,2331
1002001,Canes Venatici II Dwarf,1.054207628,88.02615861,35543.11814,1.012587373,19.37453521,14.60521018,1.025183579,0.914545136,95.14691888,0.213755996,2223
1002001,Carina Dwarf (E206-G220),0.807576496,76.00159773,13285.32604,0.734597149,12.35108524,6.345035632,0.61695317,0.778297011,,0.045347446,2162
1002001,Carina II,0.846824931,74.48089447,14218.09598,0.593632837,10.32016501,8.148959333,0.703542997,0.437362523,188.860901,0.049165412,2178
1002001,Carina III,0.907977637,90.01895745,19004.42429,0.691638999,15.63205168,12.51311722,0.830619539,0.948516786,133.8726344,0.08056902,2203
1002001,Cas 1 (KK98 19),1.021162712,85.77930745,22863.07241,0.754671532,16.30932252,10.12973918,0.853606224,0.776168442,133.949744,0.061307859,2257
1002001,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",1.109737725,86.11995526,47238.00296,1.081199417,17.8190261,14.37132292,0.891496612,1.05067951,53.58398982,0.183849256,2273
1002001,Cassiopeia II (Andromeda XXX),0.693711585,67.76634927,20566.24949,0.655880183,9.963328471,8.874048218,0.761526842,0.662877087,181.1236504,0.047491598,2246
1002001,Cassiopeia III (Andromeda XXXII),0.975175341,75.80879063,23739.22663,0.839547665,15.75458584,12.85067238,0.858926846,0.816044278,125.4245311,0.065813682,2323
1002001,Cetus Dwarf,1.150292994,86.39597931,51377.6942,1.016216372,21.22563757,13.32914235,1.155412248,1.005994327,65.80265747,0.375383144,2221
1002001,Cetus III,0.518152288,57.90398521,16636.17623,0.795040333,13.01150686,5.795891551,0.519002767,0.554878165,186.8547296,0.04198721,2231
1002001,Columba I,0.994395868,85.20376642,27885.456,0.785805343,15.22770338,10.9727603,0.767900781,0.766532803,130.3065592,0.06464699,2276
1002001,Coma Berenices Dwarf,0.952028299,83.27186408,23224.54593,0.769753793,18.85274282,13.27921273,0.775717531,0.855183719,128.3169729,0.100173665,2271
1002001,Crater II,0.534026362,63.92783852,7870.242085,0.442824574,12.84222489,6.484012385,0.474233281,0.471267316,208.4280006,0.044159407,2248
1002001,DDO 99 (UGC 6817),1.021218122,83.98033734,34768.2112,0.825037087,17.1118771,14.0939531,0.88785854,0.911758342,145.1073604,0.084429628,2258
1002001,Donatiello I,1.081124223,91.07493457,48520.04809,1.012669667,18.51078434,12.1634808,1.053049715,0.883590207,78.50303871,0.171038176,2169
1002001,Draco Dwarf (DDO 208),0.658841267,60.48193588,14245.10453,0.423997151,7.806964091,6.674971075,0.531932445,0.37998716,222.3336372,0.042106471,2320
1002001,Draco II,0.737686692,62.76723093,21746.0783,0.411250847,10.3170875,6.010741605,0.522052157,0.383681487,209.1315647,0.045011144,2330
1002001,Dwingeloo 1,0.977960558,81.38055558,48615.36845,1.025515288,15.41576327,10.33386442,0.926626835,0.837223624,146.4855377,0.071182587,2292
1002001,Dwingeloo 2,0.660208443,66.70314524,10705.8477,0.711966284,10.2014781,5.874453932,0.593473404,0.45704929,220.9771029,0.04269068,2291
1002001,ESO 274-01[70],0.735961982,64.53095279,15487.65611,0.740435516,9.139709967,4.024781093,0.534886504,0.494425465,195.7555046,0.042689781,2319
1002001,ESO 294-010,1.028527402,94.66217395,80494.70603,1.106582951,21.5129074,14.61869484,1.100748025,1.084255237,21.87342089,0.291571673,2249
1002001,ESO 321-014[70],0.977207952,80.49519471,32409.30108,0.915014591,15.46200054,10.3493572,0.791213564,0.700088905,140.432126,0.068004503,2282
1002001,ESO 325-11,0.934493089,78.51644168,22016.90756,0.923099928,19.16587426,10.89454982,0.846976771,0.891975062,107.6679724,0.075736942,2321
1002001,ESO 383-087 (ISG 39),0.78241193,71.67490005,22970.01729,0.738091922,11.45967821,2.81825232,0.675627317,0.43649338,163.1202123,0.044185773,2188
1002001,ESO 410-G005,0.999483866,88.37402269,24851.09849,0.85627439,15.95722478,8.051123343,0.764820737,0.67610236,147.4231179,0.068986695,2247
1002001,ESO 540-030 (KDG 2),0.869930527,74.1218245,13009.92149,0.779518849,15.92299803,12.81700073,0.742127554,0.833436521,172.9138984,0.059734158,2253
1002001,ESO 540-032,0.877823575,84.78018409,13684.16386,0.75405957,16.55295121,9.133643382,0.793780183,0.648869143,188.1801625,0.067214488,2281
1002001,Eridanus II,0.861924494,71.58345641,27067.23142,0.825329778,15.44408738,15.10306179,0.877038124,0.798191231,90.46052113,0.064071785,2244
1002001,FM2000 1,0.921280781,83.84175731,34837.03996,0.938773175,16.06964908,11.80352488,0.817353561,0.885373933,103.1184426,0.06302495,2164
1002001,Fornax Dwarf (E356-G04),0.996599699,83.58914998,41764.4802,1.01534173,17.35263337,14.21429429,1.018689553,0.77766374,91.94174561,0.169149306,2295
1002001,GR 8 (DDO 155),0.911007781,82.64353367,20661.8182,0.716879889,16.71191604,10.135563,0.759440497,0.701260682,161.1916721,0.056978789,2179
1002001,Grus I,0.919219531,83.71126291,33946.90757,0.865005093,12.72553962,8.751319012,0.852896573,0.871422293,77.2927759,0.077148519,2243
1002001,Grus II,0.759441911,73.11709829,20650.46497,0.738591377,18.9548156,8.322904851,0.77567805,0.741818908,171.9460927,0.048955437,2224
1002001,HIPASS J1247-77,0.983568796,82.88326586,32883.60525,0.790042864,13.68542359,8.359081549,0.824405776,0.49517265,185.6097465,0.063331159,2214
1002001,HIZSS 003,1.000497256,86.01869425,46990.04515,0.964049718,20.89724878,14.03454094,1.055596312,1.022115727,61.56473774,0.176437851,2174
1002001,Hercules Dwarf,1.061957297,90.59972816,18898.25367,0.769516344,14.54250607,12.18522353,0.765681259,0.77764758,112.9602288,0.05052205,2324
1002001,"Holmberg II (DDO 50, UGC 4305)",1.016041065,84.94889366,97815.88463,1.183410847,14.12871427,10.75164335,0.958077376,0.717035902,95.71832874,0.052872318,2182
1002001,Horologium I,0.943802287,85.72483148,22141.72551,0.679708899,14.55325427,8.380961123,0.874645004,0.541102949,168.0073835,0.053734385,2236
1002001,Horologium II,0.648141709,61.96196171,9139.942451,0.519312035,7.762898632,4.806627926,0.506272606,0.372443018,261.3013037,0.043580559,2250
1002001,Hydra II,0.713521296,60.46774119,22179.94474,0.699709387,10.55025007,6.426664078,0.55187792,0.526463925,207.1389288,0.044879258,2209
1002001,Hydrus I,0.886920314,84.41188006,20791.72143,0.834127291,15.11278226,12.87344377,0.784932293,0.881928694,135.6118279,0.079906734,2296
1002001,IC 10 (UGC 192),1.087900005,86.06041441,56861.1521,1.080433987,20.55859625,15.78343719,0.982673164,1.091047417,79.43870253,0.20067903,2252
1002001,IC 1613 (UGC 668),0.655723855,63.33837652,24728.38057,0.554210771,10.30941901,4.187869465,0.501042695,0.381008189,204.0174718,0.042532609,2189
1002001,IC 3104,0.81093608,70.1365192,16861.29477,0.715495728,8.864219882,7.210027195,0.669406168,0.529852094,195.4629037,0.03852558,2163
1002001,IC 342,0.897083998,76.54442057,42792.44676,0.941137688,14.82379295,11.97416661,0.924556192,0.805008252,98.02491681,0.063972632,2303
1002001,IC 4662 (ESO 102-14),0.962688834,79.7710298,17964.67174,0.719039907,17.63406001,11.29022573,0.957285069,0.926824717,120.0692661,0.055111037,2278
1002001,IC 5152,0.97973414,84.35817305,18567.91282,0.617132371,12.87849377,8.303388012,0.726551705,0.576592776,152.5575892,0.055373802,2277
1002001,Indus II,1.080821368,82.83880862,31348.93139,1.050921417,17.87327769,11.36801123,0.872826272,0.80921088,74.10050075,0.085246448,2260
1002001,KK98 35,1.14576364,95.40824712,69653.81738,1.248268727,17.91646524,15.46228221,1.079392186,0.993233011,74.07711738,0.225728911,2213
1002001,KK98 77,0.492297533,53.64946768,25709.30388,0.661666504,11.25904889,10.16248723,0.644218954,0.667879301,205.5918606,0.044710722,2200
1002001,KKH 11 (ZOAG G135.74-04.53),0.906407925,79.05341699,23555.23258,0.915855037,17.40388151,14.27078787,0.941762647,0.806390232,142.7486408,0.096664889,2186
1002001,KKH 12,0.573717017,54.81211164,25778.84001,0.555734909,11.21286944,6.54455705,0.433578952,0.457476992,216.7892336,0.042940836,2269
1002001,KKH 37 (Mai 16),0.944000839,79.34780187,20479.20393,0.890887794,17.13844182,15.08815235,0.858658212,0.967724969,146.300879,0.09460573,2261
1002001,KKR 03 (KK98 230),0.958848001,76.86620303,31760.52993,0.898925705,18.44238674,12.23264973,0.867038471,0.853000879,104.7488189,0.048283011,2259
1002001,KKR 25,0.567031007,65.21469866,19005.69387,0.747770432,11.58178299,,,,,0.044456878,2309
1002001,KKh 060,0.609045444,65.73053823,27694.22332,0.771115705,13.46883233,7.040041776,0.752710109,0.672601098,210.3786613,0.044806887,2172
1002001,KKh 086,1.061884192,86.29913422,126278.042,1.22945102,15.18289341,12.03890272,1.050690466,0.921001162,78.05867937,0.054898956,2316
1002001,KKh 98,0.958649045,78.28390308,32278.61177,0.794466839,14.55879777,11.38647452,0.729657795,0.82667848,148.982853,0.059420714,2167
1002001,KKs 3,0.831379731,77.44595331,21286.73553,0.680710819,8.03324729,6.209580706,0.661531508,0.424789066,162.2553096,0.047933039,2206
1002001,KUG 1210+301B (KK98 127),0.792102925,75.12889767,18650.9614,0.601550301,11.39934863,4.91443884,0.678356317,0.568681451,180.6769354,0.048889499,2268
1002001,Lacerta I (Andromeda XXXI),0.753943616,73.69984088,27141.42933,0.852653488,18.28860895,14.57850657,0.835300575,0.911838901,129.6914753,0.068157811,2245
1002001,Large Magellanic Cloud (LMC),0.728518663,69.72260313,20028.32124,0.787673232,12.0435173,,,,,0.047988211,2274
1002001,"Leo A (Leo III, DDO 69)",0.859229879,85.21117558,25017.95601,0.843303964,13.08869442,7.880593961,0.623487308,0.607114466,173.561696,0.050236234,2196
1002001,"Leo I Dwarf (DDO 74, UGC 5470)",0.609020028,66.39491771,20439.52624,0.474310349,8.819993015,4.494622225,0.52905032,0.396192846,235.2246348,0.042455803,2171
1002001,"Leo II Dwarf (Leo B, DDO 93)",0.883019375,78.01092271,16868.5149,0.797153612,16.1852795,8.192186736,0.756097559,0.671340032,152.5360556,0.054921368,2279
1002001,Leo IV Dwarf,1.032628277,87.76349665,56515.84665,1.12661145,19.20747664,13.93467578,1.047444943,0.987148863,70.53259856,0.238452581,2191
1002001,Leo P,1.049054217,85.92176845,63325.02118,1.080763471,20.71464717,13.02810944,1.0361611,0.906425263,14.90714957,0.198891402,2242
1002001,Leo T Dwarf,1.0328403,84.20975997,50651.79335,1.055994369,22.39325336,13.13143436,0.999983634,1.056232894,79.4404643,0.253279313,2239
1002001,Leo V Dwarf,0.726515372,62.83344838,16543.19916,0.700066056,6.633962134,6.199386895,0.537780502,0.374032963,227.1870216,0.041075554,2312
1002001,M110 (NGC 205),1.05626804,88.36436029,28304.80744,0.967484945,18.39471386,,,,,0.063153509,2193
1002001,M32 (NGC 221),0.902226026,80.58786354,27123.40405,0.906698878,13.61408521,9.170316268,0.755397908,0.608362039,132.0774131,0.054364487,2286
1002001,MB 1 (KK98 21),0.925909321,87.17970347,25219.55052,0.871639734,17.27857324,11.43846927,1.01077415,0.940036564,88.68972531,0.133672039,2328
1002001,MB 3,0.975696596,87.19612179,70901.57609,1.177270746,14.87513775,12.71349562,0.98666296,0.844401326,74.1582942,0.18027158,2287
1002001,Maffei 1,0.980841914,86.51472485,33451.59957,1.01984584,18.67691522,14.31731406,0.986895646,1.058192681,27.96484996,0.239367391,2329
1002001,Maffei 2,0.841535496,77.85124056,17106.69577,0.58069484,13.04130468,7.973513989,0.645702987,0.510694985,176.644299,0.046306072,2235
1002001,NGC 147 (DDO 3),0.629996454,58.22898739,23378.26907,0.652578828,13.10119971,10.05962347,0.656319841,0.525971587,167.8389608,0.044487523,2302
1002001,NGC 1560,0.928286877,75.45239928,46937.90162,0.775419833,11.69045101,10.94555163,0.732919743,0.655090281,,0.052728158,2283
1002001,NGC 1569 (UGC 3056),0.519212257,56.6815643,11860.90159,0.512950243,13.08144182,5.452989551,0.463762878,0.680869359,233.3295679,0.044515282,2229
1002001,NGC 185,0.941729527,85.28331208,30158.56577,0.716837877,14.68955863,16.66660281,0.833357632,0.891109131,148.2919891,0.063392079,2232
1002001,NGC 2366,0.751901332,69.88622907,12397.08441,0.476932524,13.54606973,13.85738839,0.787941165,0.812300378,176.3468229,0.055802586,2240
1002001,NGC 2403,1.0761684,90.6266923,35003.12744,0.977094128,18.47120487,15.06177786,1.050534046,1.011617273,109.234176,0.113977478,2210
1002001,NGC 247,0.965022168,79.21976977,16198.05605,0.699946713,14.0653546,,,,,0.05324175,2185
1002001,NGC 300,0.645380748,63.50428382,22066.20645,0.476168702,7.71168355,6.506026158,0.361602645,0.249871681,222.8096232,0.041946804,2219
1002001,NGC 3109,0.917467505,74.77113008,28334.58403,0.789352457,13.0368148,4.999904516,0.720876199,0.585749359,173.8037595,0.050380265,2233
1002001,NGC 3741,1.040478328,92.69773832,52242.17709,1.143853456,21.69458715,15.48586108,0.95984865,1.139903303,79.7972511,0.318032833,2305
1002001,NGC 404,0.87285745,80.0645195,30508.79827,0.898472919,16.88057238,13.6367602,0.883807745,0.997764626,114.360342,0.068627463,2175
1002001,NGC 4163 (NGC 4167),0.959086896,83.00327229,48913.85628,1.077673669,15.29406567,10.13958497,0.998339542,0.766659377,107.742348,0.048734908,2184
1002001,NGC 4214 (UGC 7278),0.955731207,78.01284609,33972.31331,0.780606605,15.61914944,14.51922626,0.866109937,0.775221665,152.7355546,0.043312707,2238
